bedrooms,bathrooms,toilets,parking_space,title,town,state,price,listing_type
5,5,6,8,Detached Duplex,Ikeja,Lagos,150000000,sale
6,5,5,4,Detached Duplex,Guzape District,Abuja,120000000,rent
5,5,6,8,Detached Duplex,Lekki,Lagos,165000000,sale
4,5,6,4,Terraced Duplexes,Wuye,Abuja,65000000,rent
5,5,6,3,Detached Duplex,Lekki,Lagos,173000000,sale
4,4,4,4,Detached Duplex,Lekki,Lagos,95000000,rent
4,5,5,6,Detached Duplex,Lekki,Lagos,68000000,rent
4,4,5,5,Detached Duplex,Ilupeju,Lagos,95000000,rent
3,3,4,2,Terraced Duplexes,Ajah,Lagos,16500000,rent
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,82000000,rent
3,3,4,3,Terraced Duplexes,Surulere,Lagos,55000000,rent
4,5,5,4,Detached Duplex,Lekki,Lagos,155000000,sale
4,5,5,4,Block of Flats,Maryland,Lagos,200000000,sale
5,5,6,4,Detached Duplex,Victoria Island (Vi),Lagos,230000000,sale
3,3,4,5,Detached Bungalow,Lekki,Lagos,37000000,rent
3,5,5,4,Detached Bungalow,Lugbe District,Abuja,37000000,rent
4,5,5,5,Terraced Duplexes,Kubwa,Abuja,55000000,rent
6,6,7,3,Detached Duplex,Isheri North,Lagos,150000000,sale
5,5,6,4,Detached Duplex,Magodo,Lagos,165000000,sale
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,150000000,sale
3,3,4,4,Detached Bungalow,Galadimawa,Abuja,20000000,rent
4,4,5,4,Terraced Duplexes,Apo,Abuja,38000000,rent
5,5,6,7,Detached Duplex,Magodo,Lagos,190000000,sale
4,5,5,4,Terraced Duplexes,Jahi,Abuja,22500000,rent
5,5,6,5,Detached Duplex,Lekki,Lagos,58000000,rent
4,4,5,4,Detached Duplex,Ikeja,Lagos,120000000,rent
5,4,5,3,Semi Detached Duplex,Mabushi,Abuja,160000000,sale
4,5,5,4,Detached Duplex,Isheri North,Lagos,80000000,rent
5,5,6,4,Terraced Duplexes,Ikoyi,Lagos,260000000,sale
5,5,6,8,Detached Duplex,Lekki,Lagos,90000000,rent
5,6,7,5,Detached Duplex,Ajah,Lagos,85000000,rent
4,5,5,5,Terraced Duplexes,Wuye,Abuja,130000000,rent
5,6,5,4,Detached Duplex,Lekki,Lagos,270000000,sale
5,6,7,4,Terraced Duplexes,Gaduwa,Abuja,57000000,rent
4,4,5,5,Semi Detached Duplex,Wuye,Abuja,150000000,sale
4,4,5,6,Terraced Duplexes,Victoria Island (Vi),Lagos,170000000,sale
4,4,5,5,Detached Duplex,Lekki,Lagos,240000000,sale
3,4,4,3,Detached Bungalow,Ibeju Lekki,Lagos,24000000,rent
4,4,5,4,Terraced Bungalow,Lekki,Lagos,47500000,rent
6,6,7,4,Detached Duplex,Isheri North,Lagos,80000000,rent
5,5,7,5,Detached Duplex,Lekki,Lagos,150000000,sale
4,4,4,4,Detached Duplex,Lekki,Lagos,68000000,rent
5,5,5,4,Semi Detached Duplex,Katampe,Abuja,160000000,sale
3,4,4,2,Terraced Duplexes,Ajah,Lagos,40000000,rent
5,5,6,8,Detached Duplex,Lekki,Lagos,195000000,sale
3,3,4,4,Terraced Duplexes,Lekki,Lagos,45000000,rent
3,3,4,2,Terraced Duplexes,Ajah,Lagos,47500000,rent
4,4,5,5,Semi Detached Duplex,Life Camp,Abuja,45000000,rent
5,5,5,5,Detached Duplex,Ajah,Lagos,70000000,rent
5,5,6,5,Detached Duplex,Amuwo Odofin,Lagos,100000000,rent
4,4,5,5,Detached Duplex,Life Camp,Abuja,100000000,rent
6,5,6,2,Detached Duplex,Wuye,Abuja,175000000,sale
5,5,6,8,Detached Duplex,Lekki,Lagos,200000000,sale
4,5,5,5,Semi Detached Duplex,Apo,Abuja,80000000,rent
5,5,7,4,Detached Duplex,Lekki,Lagos,240000000,sale
3,5,5,4,Block of Flats,Isolo,Lagos,40000000,rent
4,5,6,3,Terraced Duplexes,Galadimawa,Abuja,35000000,rent
4,5,5,4,Semi Detached Bungalow,Ibeju Lekki,Lagos,36000000,rent
4,4,5,4,Detached Bungalow,Lekki,Lagos,40000000,rent
4,4,5,4,Semi Detached Duplex,Ikoyi,Lagos,270000000,sale
4,4,5,2,Terraced Duplexes,Lekki,Lagos,53000000,rent
4,5,5,4,Detached Duplex,Lugbe District,Abuja,110000000,rent
3,3,4,4,Block of Flats,Lekki,Lagos,75000000,rent
4,4,5,3,Detached Duplex,Ibeju Lekki,Lagos,50000000,rent
3,5,5,4,Block of Flats,Kaura,Abuja,25000000,rent
4,4,5,4,Terraced Duplexes,Jahi,Abuja,79999999,rent
4,5,5,5,Terraced Duplexes,Katampe,Abuja,80000000,rent
5,5,5,8,Detached Duplex,Isolo,Lagos,65000000,rent
4,4,5,6,Detached Duplex,Lekki,Lagos,190000000,sale
4,4,5,4,Terraced Duplexes,Ajah,Lagos,35000000,rent
4,4,5,4,Detached Duplex,Lokogoma District,Abuja,30000000,rent
4,5,5,4,Terraced Duplexes,Apo,Abuja,70000000,rent
3,4,4,1,Block of Flats,Alimosho,Lagos,75000000,rent
4,5,5,6,Detached Duplex,Ajah,Lagos,60000000,rent
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,100000000,rent
5,5,6,5,Semi Detached Duplex,Lekki,Lagos,48600000,rent
5,5,6,3,Detached Duplex,Lekki,Lagos,138000000,rent
3,4,4,7,Detached Bungalow,Ejigbo,Lagos,16000000,rent
3,3,4,3,Block of Flats,Victoria Island (Vi),Lagos,130000000,rent
3,3,4,5,Terraced Duplexes,Katampe,Abuja,90000000,rent
6,6,7,6,Detached Duplex,Ojodu,Lagos,90000000,rent
3,4,4,2,Terraced Duplexes,Ajah,Lagos,35000000,rent
4,4,5,4,Detached Duplex,Victoria Island (Vi),Lagos,250000000,sale
4,4,5,2,Terraced Duplexes,Ikoyi,Lagos,265000000,sale
5,5,6,4,Semi Detached Duplex,Ajah,Lagos,135000000,rent
3,3,4,3,Detached Bungalow,Ibeju Lekki,Lagos,15000000,rent
3,3,4,4,Semi Detached Bungalow,Ajah,Lagos,16000000,rent
5,5,6,5,Detached Duplex,Magodo,Lagos,220000000,sale
4,3,4,4,Detached Bungalow,Alimosho,Lagos,27000000,rent
4,5,5,2,Terraced Duplexes,Lekki,Lagos,47000000,rent
5,5,6,8,Detached Duplex,Ajah,Lagos,76000000,rent
4,4,6,4,Detached Duplex,Lekki,Lagos,90000000,rent
4,4,5,3,Detached Duplex,Ikeja,Lagos,110000000,rent
5,5,6,6,Semi Detached Duplex,Lekki,Lagos,220000000,sale
4,4,5,3,Semi Detached Duplex,Isheri North,Lagos,50000000,rent
5,5,4,4,Detached Duplex,Lekki,Lagos,180000000,sale
6,6,7,4,Detached Duplex,Gwarinpa,Abuja,250000000,sale
5,5,5,3,Terraced Duplexes,Lekki,Lagos,65000000,rent
5,5,6,5,Detached Duplex,Lekki,Lagos,129000000,rent
3,5,4,4,Detached Bungalow,Ibeju Lekki,Lagos,40000000,rent
4,5,5,4,Block of Flats,Ipaja,Lagos,48000000,rent
5,6,6,7,Detached Duplex,Ikeja,Lagos,260000000,sale
5,5,6,7,Semi Detached Duplex,Ajah,Lagos,37000000,rent
4,4,4,2,Semi Detached Duplex,Ajah,Lagos,65000000,rent
4,4,5,4,Terraced Duplexes,Kado,Abuja,90000000,rent
4,4,5,5,Detached Duplex,Ikoyi,Lagos,150000000,sale
5,5,6,4,Detached Duplex,Isheri North,Lagos,50000000,rent
4,4,5,2,Terraced Duplexes,Ajah,Lagos,50000000,rent
5,5,6,4,Detached Duplex,Jabi,Abuja,180000000,sale
6,6,7,6,Detached Duplex,Ajah,Lagos,56000000,rent
4,4,5,4,Semi Detached Duplex,Magodo,Lagos,70000000,rent
5,5,6,8,Detached Duplex,Ikeja,Lagos,205000000,sale
3,5,5,4,Detached Bungalow,Yaba,Lagos,40000000,rent
4,4,4,4,Detached Duplex,Ajah,Lagos,75000000,rent
4,5,5,4,Detached Bungalow,Magodo,Lagos,18000000,rent
5,5,6,4,Detached Duplex,Life Camp,Abuja,45000000,rent
6,6,7,7,Terraced Duplexes,Kaura,Abuja,130000000,rent
4,4,5,4,Terraced Duplexes,Ikeja,Lagos,70000000,rent
5,6,6,1,Detached Duplex,Life Camp,Abuja,170000000,sale
3,4,4,3,Block of Flats,Jahi,Abuja,30000000,rent
3,5,4,2,Terraced Duplexes,Ajah,Lagos,36000000,rent
4,5,5,4,Detached Bungalow,Ajah,Lagos,75000000,rent
3,3,4,3,Detached Bungalow,Ifako-Ijaiye,Lagos,12500000,rent
4,5,6,6,Detached Duplex,Ajah,Lagos,64000000,rent
5,5,6,5,Detached Duplex,Lekki,Lagos,82000000,rent
4,4,5,4,Detached Duplex,Isheri North,Lagos,77000000,rent
4,4,5,3,Semi Detached Duplex,Ojodu,Lagos,75000000,rent
4,4,5,4,Semi Detached Duplex,Katampe,Abuja,250000000,sale
4,6,6,6,Detached Bungalow,Ikorodu,Lagos,14000000,rent
5,4,5,4,Detached Duplex,Lekki,Lagos,55000000,rent
3,3,4,7,Detached Duplex,Ikeja,Lagos,130000000,rent
6,6,5,4,Detached Duplex,Gwarinpa,Abuja,150000000,sale
4,4,5,8,Semi Detached Duplex,Ajah,Lagos,48000000,rent
3,3,4,2,Terraced Duplexes,Lekki,Lagos,45000000,rent
4,4,5,6,Terraced Duplexes,Lekki,Lagos,65000000,rent
6,5,5,4,Detached Duplex,Lekki,Lagos,230000000,sale
3,4,4,3,Detached Bungalow,Ajah,Lagos,20000000,rent
4,6,6,3,Detached Duplex,Lekki,Lagos,45000000,rent
6,6,7,4,Detached Duplex,Magodo,Lagos,180000000,sale
3,3,4,4,Terraced Duplexes,Lekki,Lagos,32500000,rent
4,4,5,7,Detached Duplex,Ajah,Lagos,65000000,rent
5,5,5,4,Detached Duplex,Ikeja,Lagos,135000000,rent
3,3,5,2,Detached Bungalow,Ajah,Lagos,27000000,rent
4,5,5,4,Detached Duplex,Lekki,Lagos,50000000,rent
4,5,5,4,Terraced Duplexes,Utako,Abuja,75000000,rent
3,5,5,4,Detached Bungalow,Kubwa,Abuja,22000000,rent
5,5,6,1,Detached Duplex,Magodo,Lagos,130000000,rent
3,3,4,1,Detached Bungalow,Ibeju Lekki,Lagos,25000000,rent
4,4,4,4,Block of Flats,Ikeja,Lagos,55000000,rent
3,3,4,2,Semi Detached Bungalow,Ajah,Lagos,14000000,rent
3,3,4,4,Terraced Duplexes,Wuye,Abuja,65000000,rent
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,56000000,rent
3,3,4,3,Terraced Duplexes,Ajah,Lagos,16000000,rent
5,5,6,4,Detached Duplex,Lekki,Lagos,69000000,rent
3,4,4,8,Detached Bungalow,Ibeju Lekki,Lagos,21000000,rent
3,3,4,3,Terraced Duplexes,Ibeju Lekki,Lagos,18000000,rent
4,5,5,4,Detached Duplex,Lekki,Lagos,180000000,sale
4,4,5,4,Detached Duplex,Ikoyi,Lagos,230000000,sale
3,5,4,4,Detached Bungalow,Karmo,Abuja,29000000,rent
3,4,4,3,Terraced Duplexes,Ajah,Lagos,65000000,rent
3,3,4,3,Detached Bungalow,Ajah,Lagos,15000000,rent
4,5,5,4,Block of Flats,Utako,Abuja,190000000,sale
4,4,4,3,Terraced Duplexes,Lekki,Lagos,160000000,sale
4,4,5,5,Detached Bungalow,Magodo,Lagos,27000000,rent
3,4,5,2,Terraced Duplexes,Ajah,Lagos,40000000,rent
3,4,4,4,Terraced Duplexes,Lekki,Lagos,35000000,rent
3,3,4,4,Detached Duplex,Ajah,Lagos,32265000,rent
4,5,5,2,Terraced Duplexes,Ikeja,Lagos,150000000,sale
5,5,6,4,Detached Duplex,Gudu,Abuja,70000000,rent
3,3,4,6,Detached Bungalow,Lugbe District,Abuja,19000000,rent
4,4,5,6,Semi Detached Duplex,Galadimawa,Abuja,22000000,rent
3,3,4,5,Block of Flats,Life Camp,Abuja,37000000,rent
5,6,6,4,Detached Duplex,Magodo,Lagos,170000000,sale
3,4,4,5,Detached Bungalow,Lokogoma District,Abuja,35000000,rent
4,5,6,4,Terraced Duplexes,Victoria Island (Vi),Lagos,150000000,sale
6,6,7,4,Detached Duplex,Ikeja,Lagos,100000000,rent
4,4,5,4,Detached Bungalow,Lekki,Lagos,55000000,rent
3,4,5,4,Detached Bungalow,Ibeju Lekki,Lagos,20000000,rent
3,4,4,4,Detached Duplex,Lekki,Lagos,120000000,rent
4,4,4,4,Detached Duplex,Magodo,Lagos,45000000,rent
5,5,6,3,Detached Duplex,Ikoyi,Lagos,270000000,sale
6,6,6,4,Terraced Duplexes,Wuye,Abuja,75000000,rent
3,4,4,4,Detached Bungalow,Galadimawa,Abuja,28000000,rent
6,6,6,6,Detached Duplex,Ajah,Lagos,85000000,rent
4,5,4,4,Semi Detached Duplex,Lekki,Lagos,65000000,rent
4,5,5,4,Semi Detached Duplex,Ikoyi,Lagos,220000000,sale
5,6,6,6,Detached Duplex,Ikorodu,Lagos,45000000,rent
5,6,6,4,Detached Duplex,Lekki,Lagos,89000000,rent
4,4,5,6,Detached Duplex,Apo,Abuja,36000000,rent
3,3,4,2,Semi Detached Duplex,Lekki,Lagos,45000000,rent
4,5,5,3,Semi Detached Duplex,Victoria Island (Vi),Lagos,130000000,rent
5,5,6,6,Detached Duplex,Lekki,Lagos,168000000,sale
5,5,6,4,Semi Detached Duplex,Lekki,Lagos,245000000,sale
3,3,4,4,Block of Flats,Agege,Lagos,37000000,rent
5,5,6,5,Detached Duplex,Magodo,Lagos,230000000,sale
5,5,6,4,Detached Duplex,Kubwa,Abuja,71000000,rent
4,5,5,4,Terraced Duplexes,Karmo,Abuja,37000000,rent
3,3,4,2,Block of Flats,Lekki,Lagos,32000000,rent
4,4,5,3,Semi Detached Duplex,Magodo,Lagos,55000000,rent
4,3,4,4,Semi Detached Bungalow,Lekki,Lagos,58000000,rent
5,5,6,8,Semi Detached Duplex,Gwarinpa,Abuja,190000000,sale
5,6,6,7,Detached Duplex,Life Camp,Abuja,70000000,rent
5,5,6,4,Detached Duplex,Magodo,Lagos,62000000,rent
4,5,5,4,Detached Duplex,Apo,Abuja,49000000,rent
5,5,6,8,Detached Duplex,Lekki,Lagos,260000000,sale
4,4,5,4,Terraced Duplexes,Lugbe District,Abuja,40000000,rent
4,5,5,6,Detached Bungalow,Lokogoma District,Abuja,60000000,rent
5,5,6,4,Detached Duplex,Lekki,Lagos,122000000,rent
4,4,5,4,Terraced Duplexes,Lekki,Lagos,57000000,rent
4,4,5,4,Detached Duplex,Asokoro District,Abuja,120000000,rent
6,6,7,8,Detached Duplex,Lekki,Lagos,270000000,sale
4,3,4,4,Semi Detached Duplex,Ajah,Lagos,40000000,rent
5,5,6,6,Detached Duplex,Lekki,Lagos,70000000,rent
3,3,4,4,Detached Bungalow,Ibeju Lekki,Lagos,30000000,rent
3,3,4,6,Detached Bungalow,Ajah,Lagos,38000000,rent
5,5,6,4,Semi Detached Duplex,Mbora (Nbora),Abuja,50000000,rent
6,6,7,4,Semi Detached Duplex,Guzape District,Abuja,65000000,rent
4,4,5,4,Terraced Duplexes,Life Camp,Abuja,120000000,rent
4,4,4,2,Block of Flats,Victoria Island (Vi),Lagos,250000000,sale
4,5,6,3,Detached Duplex,Victoria Island (Vi),Lagos,170000000,sale
4,4,5,3,Terraced Duplexes,Jabi,Abuja,75000000,rent
3,4,4,3,Block of Flats,Ajah,Lagos,33000000,rent
4,4,5,4,Terraced Duplexes,Katampe,Abuja,68000000,rent
4,4,5,4,Terraced Duplexes,Life Camp,Abuja,78000000,rent
6,6,7,4,Terraced Duplexes,Katampe,Abuja,90000000,rent
3,3,4,5,Detached Bungalow,Ipaja,Lagos,40000000,rent
3,5,5,4,Block of Flats,Apo,Abuja,35000000,rent
5,5,6,4,Detached Duplex,Ikeja,Lagos,210000000,sale
5,5,6,4,Detached Duplex,Lekki,Lagos,69990000,rent
5,6,7,1,Detached Duplex,Jahi,Abuja,80000000,rent
4,5,5,1,Semi Detached Duplex,Kado,Abuja,120000000,rent
5,5,4,4,Detached Duplex,Lekki,Lagos,125000000,rent
5,5,6,4,Detached Duplex,Jahi,Abuja,135000000,rent
4,4,5,4,Detached Duplex,Ilupeju,Lagos,84000000,rent
3,5,5,4,Block of Flats,Mpape,Abuja,100000000,rent
4,4,5,5,Detached Duplex,Lekki,Lagos,230000000,sale
3,5,5,4,Block of Flats,Alimosho,Lagos,55000000,rent
5,5,6,4,Detached Duplex,Maryland,Lagos,85000000,rent
3,3,4,2,Block of Flats,Maryland,Lagos,55000000,rent
3,3,4,4,Semi Detached Duplex,Victoria Island (Vi),Lagos,130000000,rent
6,6,7,1,Detached Duplex,Lekki,Lagos,260000000,sale
3,5,5,1,Block of Flats,Ikorodu,Lagos,35000000,rent
4,5,4,2,Terraced Duplexes,Lekki,Lagos,60000000,rent
5,6,7,5,Detached Duplex,Lekki,Lagos,125000000,rent
3,3,4,2,Block of Flats,Lekki,Lagos,63000000,rent
4,4,5,5,Semi Detached Duplex,Apo,Abuja,23000000,rent
5,5,6,4,Detached Duplex,Isolo,Lagos,100000000,rent
4,4,5,4,Semi Detached Duplex,Ikoyi,Lagos,130000000,rent
5,6,6,8,Detached Duplex,Lekki,Lagos,140000000,rent
6,6,7,4,Detached Duplex,Ojo,Lagos,75000000,rent
4,3,5,1,Detached Duplex,Maitama District,Abuja,250000000,sale
4,5,5,4,Detached Duplex,Jahi,Abuja,85000000,rent
4,4,5,3,Terraced Duplexes,Victoria Island (Vi),Lagos,110000000,rent
4,4,4,4,Detached Duplex,Lekki,Lagos,80000000,rent
5,5,5,4,Detached Duplex,Wuye,Abuja,168000000,sale
4,5,5,7,Semi Detached Duplex,Ikoyi,Lagos,260000000,sale
5,5,6,4,Semi Detached Duplex,Lekki,Lagos,60000000,rent
4,4,4,4,Semi Detached Duplex,Ajah,Lagos,75000000,rent
3,3,4,4,Terraced Duplexes,Katampe,Abuja,80000000,rent
4,5,5,4,Detached Duplex,Alimosho,Lagos,40000000,rent
4,4,5,4,Semi Detached Duplex,Maitama District,Abuja,190000000,sale
5,6,6,3,Detached Duplex,Alimosho,Lagos,100000000,rent
4,4,5,4,Terraced Duplexes,Life Camp,Abuja,29900000,rent
4,4,5,4,Detached Duplex,Lekki,Lagos,145000000,rent
5,5,4,4,Detached Duplex,Ajah,Lagos,80000000,rent
3,4,4,3,Terraced Duplexes,Victoria Island (Vi),Lagos,150000000,sale
3,5,5,3,Block of Flats,Wuye,Abuja,45000000,rent
5,5,6,4,Semi Detached Duplex,Wuye,Abuja,75000000,rent
3,4,4,4,Detached Bungalow,Gwarinpa,Abuja,55000000,rent
4,4,5,2,Terraced Duplexes,Lekki,Lagos,28000000,rent
5,5,6,4,Semi Detached Duplex,Lekki,Lagos,165000000,sale
4,4,5,4,Semi Detached Duplex,Yaba,Lagos,55000000,rent
4,4,6,4,Terraced Duplexes,Guzape District,Abuja,75000000,rent
5,5,6,1,Detached Duplex,Ikotun,Lagos,100000000,rent
4,4,4,4,Semi Detached Duplex,Lekki,Lagos,60000000,rent
5,5,5,4,Detached Duplex,Isolo,Lagos,78000000,rent
6,6,7,6,Detached Duplex,Isheri North,Lagos,150000000,sale
5,5,6,6,Semi Detached Duplex,Ajah,Lagos,134000000,rent
5,5,5,5,Semi Detached Duplex,Magodo,Lagos,110000000,rent
4,4,4,3,Detached Duplex,Ajah,Lagos,85000000,rent
4,5,6,4,Detached Duplex,Ajah,Lagos,72000000,rent
4,4,5,8,Semi Detached Duplex,Lokogoma District,Abuja,65000000,rent
3,5,4,4,Detached Duplex,Ikeja,Lagos,115000000,rent
4,6,6,3,Detached Duplex,Lekki,Lagos,85000000,rent
4,4,4,6,Detached Duplex,Lekki,Lagos,51000000,rent
4,5,5,4,Detached Duplex,Ikeja,Lagos,30000000,rent
4,5,5,3,Detached Duplex,Agege,Lagos,65000000,rent
4,5,5,4,Terraced Duplexes,Mbora (Nbora),Abuja,50000000,rent
5,5,5,4,Detached Duplex,Life Camp,Abuja,35000000,rent
5,5,5,4,Terraced Duplexes,Wuse 2,Abuja,180000000,sale
4,6,6,3,Terraced Duplexes,Victoria Island (Vi),Lagos,150000000,sale
3,3,4,4,Terraced Duplexes,Asokoro District,Abuja,30000000,rent
5,5,5,6,Terraced Duplexes,Jabi,Abuja,50000000,rent
4,4,5,3,Detached Duplex,Ajah,Lagos,67000000,rent
5,5,6,6,Detached Duplex,Lokogoma District,Abuja,60000000,rent
5,6,6,8,Detached Duplex,Ajah,Lagos,155000000,sale
3,5,5,4,Block of Flats,Alimosho,Lagos,28000000,rent
5,5,6,4,Detached Duplex,Ikeja,Lagos,140000000,rent
5,5,6,7,Detached Duplex,Lekki,Lagos,75000000,rent
4,5,6,2,Terraced Duplexes,Lekki,Lagos,70000000,rent
4,5,6,4,Semi Detached Duplex,Utako,Abuja,85000000,rent
4,4,5,2,Semi Detached Duplex,Ibeju Lekki,Lagos,65000000,rent
5,5,5,4,Detached Duplex,Lugbe District,Abuja,115000000,rent
5,5,5,4,Semi Detached Duplex,Lekki,Lagos,55000000,rent
5,5,5,4,Detached Duplex,Gbagada,Lagos,95000000,rent
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,52000000,rent
4,4,5,3,Detached Duplex,Ikeja,Lagos,80000000,rent
5,6,7,4,Detached Duplex,Ajah,Lagos,140000000,rent
3,4,7,5,Detached Bungalow,Magodo,Lagos,70000000,rent
3,3,4,3,Terraced Duplexes,Lekki,Lagos,42000000,rent
4,4,5,5,Semi Detached Bungalow,Ibeju Lekki,Lagos,40000000,rent
4,5,5,4,Detached Bungalow,Shomolu,Lagos,36000000,rent
3,3,4,4,Terraced Duplexes,Life Camp,Abuja,21000000,rent
3,5,5,4,Detached Bungalow,Ikorodu,Lagos,10000000,rent
5,5,6,4,Detached Duplex,Badagry,Lagos,50000000,rent
4,4,5,4,Detached Bungalow,Lokogoma District,Abuja,35000000,rent
4,4,5,4,Semi Detached Duplex,Gwarinpa,Abuja,55000000,rent
4,4,5,5,Detached Duplex,Isolo,Lagos,50000000,rent
4,4,5,4,Terraced Duplexes,Idu Industrial,Abuja,45000000,rent
4,4,5,6,Semi Detached Duplex,Guzape District,Abuja,100000000,rent
4,4,4,4,Terraced Duplexes,Life Camp,Abuja,23000000,rent
4,4,5,4,Semi Detached Duplex,Ikeja,Lagos,57000000,rent
4,6,6,4,Terraced Duplexes,Lekki,Lagos,100000000,rent
4,5,5,5,Detached Duplex,Lekki,Lagos,60000000,rent
5,5,6,5,Detached Duplex,Lekki,Lagos,78000000,rent
4,4,5,7,Detached Bungalow,Ibeju Lekki,Lagos,28000000,rent
6,5,5,4,Detached Duplex,Ikeja,Lagos,250000000,sale
3,5,5,4,Block of Flats,Surulere,Lagos,225000000,sale
5,5,5,5,Detached Duplex,Ajah,Lagos,73000000,rent
3,3,4,3,Terraced Duplexes,Gwarinpa,Abuja,45000000,rent
3,5,5,4,Terraced Duplexes,Mbora (Nbora),Abuja,23000000,rent
4,5,5,3,Terraced Duplexes,Lekki,Lagos,70000000,rent
4,4,5,2,Semi Detached Duplex,Ajah,Lagos,80000000,rent
4,4,5,5,Terraced Duplexes,Wuye,Abuja,65000000,rent
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,45000000,rent
5,5,6,4,Detached Duplex,Katampe,Abuja,85000000,rent
3,3,4,7,Detached Bungalow,Apo,Abuja,28000000,rent
3,5,5,4,Detached Bungalow,Ibeju Lekki,Lagos,40000000,rent
4,4,5,3,Terraced Duplexes,Katampe,Abuja,75000000,rent
4,5,5,4,Terraced Duplexes,Jahi,Abuja,55000000,rent
4,5,6,3,Detached Duplex,Ikeja,Lagos,55000000,rent
3,5,5,4,Semi Detached Duplex,Yaba,Lagos,35000000,rent
4,5,6,4,Terraced Duplexes,Ajah,Lagos,40000000,rent
4,5,5,4,Detached Duplex,Yaba,Lagos,110000000,rent
3,5,5,3,Terraced Duplexes,Victoria Island (Vi),Lagos,125000000,rent
3,3,4,3,Detached Duplex,Lekki,Lagos,110000000,rent
4,4,5,1,Detached Bungalow,Ikorodu,Lagos,12000000,rent
6,6,7,3,Terraced Duplexes,Guzape District,Abuja,130000000,rent
3,3,4,4,Semi Detached Duplex,Ibeju Lekki,Lagos,32000000,rent
5,6,6,4,Detached Duplex,Gwarinpa,Abuja,110000000,rent
5,5,6,4,Detached Duplex,Mabushi,Abuja,120000000,rent
3,4,4,4,Detached Duplex,Ajah,Lagos,40000000,rent
4,4,4,2,Semi Detached Duplex,Lekki,Lagos,44000000,rent
3,5,5,4,Block of Flats,Oshodi,Lagos,65000000,rent
4,5,5,7,Detached Duplex,Lokogoma District,Abuja,30000000,rent
4,4,5,4,Detached Duplex,Ajah,Lagos,30000000,rent
3,3,4,4,Detached Duplex,Ibeju Lekki,Lagos,23000000,rent
4,4,5,2,Semi Detached Bungalow,Lekki,Lagos,85000000,rent
4,5,5,5,Semi Detached Duplex,Lekki,Lagos,76000000,rent
5,5,5,4,Detached Duplex,Ajah,Lagos,100000000,rent
4,5,5,4,Block of Flats,Ifako-Ijaiye,Lagos,25000000,rent
4,5,5,6,Detached Duplex,Ikorodu,Lagos,16500000,rent
3,3,4,3,Terraced Duplexes,Ajah,Lagos,30000000,rent
5,5,6,4,Semi Detached Duplex,Gudu,Abuja,110000000,rent
3,4,4,4,Detached Bungalow,Ipaja,Lagos,25000000,rent
4,4,5,4,Detached Duplex,Lekki,Lagos,57000000,rent
4,5,6,2,Semi Detached Duplex,Lekki,Lagos,67000000,rent
4,4,5,3,Terraced Duplexes,Victoria Island (Vi),Lagos,200000000,sale
4,4,5,3,Detached Duplex,Kafe,Abuja,20000000,rent
5,5,6,8,Detached Duplex,Guzape District,Abuja,120000000,rent
3,3,4,4,Terraced Duplexes,Asokoro District,Abuja,50000000,rent
4,4,5,4,Detached Bungalow,Ayobo,Lagos,15000000,rent
3,3,4,4,Block of Flats,Ajah,Lagos,42900000,rent
4,4,5,4,Terraced Duplexes,Katampe,Abuja,55000000,rent
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,160000000,sale
6,6,7,1,Detached Duplex,Amuwo Odofin,Lagos,200000000,sale
4,4,5,3,Terraced Duplexes,Wuse 2,Abuja,220000000,sale
4,5,6,3,Semi Detached Duplex,Ajah,Lagos,55000000,rent
4,4,5,8,Detached Bungalow,Alimosho,Lagos,37000000,rent
5,5,6,6,Detached Duplex,Magodo,Lagos,190000000,sale
5,6,6,1,Detached Duplex,Gwarinpa,Abuja,220000000,sale
4,5,6,2,Terraced Duplexes,Life Camp,Abuja,50000000,rent
4,5,5,4,Terraced Duplexes,Mabushi,Abuja,40000000,rent
5,5,6,2,Detached Duplex,Ajah,Lagos,74000000,rent
5,5,6,6,Detached Duplex,Lekki,Lagos,255000000,sale
5,5,6,4,Semi Detached Duplex,Ikoyi,Lagos,250000000,sale
5,5,5,6,Detached Duplex,Lekki,Lagos,250000000,sale
4,4,5,4,Terraced Duplexes,Lekki,Lagos,155000000,sale
3,3,4,3,Terraced Duplexes,Lugbe District,Abuja,25000000,rent
4,5,5,4,Semi Detached Bungalow,Lekki,Lagos,120000000,rent
4,4,5,6,Detached Bungalow,Ikorodu,Lagos,17000000,rent
4,5,5,2,Semi Detached Duplex,Ajah,Lagos,65000000,rent
5,5,6,2,Detached Duplex,Lekki,Lagos,50000000,rent
5,5,6,2,Terraced Duplexes,Ogudu,Lagos,90000000,rent
3,3,4,4,Terraced Duplexes,Karsana,Abuja,23500000,rent
5,5,6,3,Detached Duplex,Alimosho,Lagos,18000000,rent
4,5,5,4,Detached Duplex,Katampe,Abuja,250000000,sale
6,5,5,4,Semi Detached Duplex,Katampe,Abuja,160000000,sale
